Listing ID,PMS Name,Date,Units,no_booked,no_blocked,blocking_units,Bookable Units,nightly_revenue,Vacant Units
203812___364773,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/15/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/16/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/17/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/18/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/19/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/20/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/21/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/22/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/23/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/24/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/25/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/26/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/27/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/28/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/29/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/30/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,12/31/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/1/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/2/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/3/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/4/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/5/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/6/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/7/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/8/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/9/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/10/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/11/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/12/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/13/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/14/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/15/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/16/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/17/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___364778,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___364779,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___364780,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___364781,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___364782,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___490007,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___490024,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___528745,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___634080,cloudbeds,1/18/22,1,0,1,1,0,0,0
203812___362535,cloudbeds,1/19/22,1,0,1,1,0,0,0
203812___364773,cloudbeds,1/19/22,1,0,1,1,0,0,0
203812___364776,cloudbeds,1/19/22,1,0,1,1,0,0,0
